,State,State_acronym,Date,Confirmed,Deaths,Confirmed_moving_average,Deaths_moving_average,Peak_confirmed,Peak_deaths,Last_avg_obs_confirmed,Last_avg_obs_deaths,Progress_to_zero_confirmed,Progress_to_zero_deaths,geo_level,County_name
1940,Georgia,GA,2020-07-10,4074,55,3084.86,20.14,,,,,,,State,_GEORGIA STATE
1941,Georgia,GA,2020-07-11,2456,6,3085.57,20.57,,,,,,,State,_GEORGIA STATE
1942,Georgia,GA,2020-07-12,2353,3,3113.14,20.86,,,,,,,State,_GEORGIA STATE
1943,Georgia,GA,2020-07-13,1750,17,3030.86,20.0,,,,,,,State,_GEORGIA STATE
1944,Georgia,GA,2020-07-14,5251,37,3297.71,22.43,,,,,,,State,_GEORGIA STATE
1945,Georgia,GA,2020-07-15,3870,64,3429.86,28.57,,,,,,,State,_GEORGIA STATE
1946,Georgia,GA,2020-07-16,3453,16,3315.29,28.29,3429.86,46.43,3315.29,28.29,0.03,0.39,State,_GEORGIA STATE
1947,Hawaii,HI,2020-01-22,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1948,Hawaii,HI,2020-01-23,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1949,Hawaii,HI,2020-01-24,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1950,Hawaii,HI,2020-01-25,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1951,Hawaii,HI,2020-01-26,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1952,Hawaii,HI,2020-01-27,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1953,Hawaii,HI,2020-01-28,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1954,Hawaii,HI,2020-01-29,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1955,Hawaii,HI,2020-01-30,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1956,Hawaii,HI,2020-01-31,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1957,Hawaii,HI,2020-02-01,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1958,Hawaii,HI,2020-02-02,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1959,Hawaii,HI,2020-02-03,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1960,Hawaii,HI,2020-02-04,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1961,Hawaii,HI,2020-02-05,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1962,Hawaii,HI,2020-02-06,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1963,Hawaii,HI,2020-02-07,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1964,Hawaii,HI,2020-02-08,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1965,Hawaii,HI,2020-02-09,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1966,Hawaii,HI,2020-02-10,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1967,Hawaii,HI,2020-02-11,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1968,Hawaii,HI,2020-02-12,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1969,Hawaii,HI,2020-02-13,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1970,Hawaii,HI,2020-02-14,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1971,Hawaii,HI,2020-02-15,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1972,Hawaii,HI,2020-02-16,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1973,Hawaii,HI,2020-02-17,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1974,Hawaii,HI,2020-02-18,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1975,Hawaii,HI,2020-02-19,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1976,Hawaii,HI,2020-02-20,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1977,Hawaii,HI,2020-02-21,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1978,Hawaii,HI,2020-02-22,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1979,Hawaii,HI,2020-02-23,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1980,Hawaii,HI,2020-02-24,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1981,Hawaii,HI,2020-02-25,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1982,Hawaii,HI,2020-02-26,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1983,Hawaii,HI,2020-02-27,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1984,Hawaii,HI,2020-02-28,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1985,Hawaii,HI,2020-02-29,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1986,Hawaii,HI,2020-03-01,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1987,Hawaii,HI,2020-03-02,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1988,Hawaii,HI,2020-03-03,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1989,Hawaii,HI,2020-03-04,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1990,Hawaii,HI,2020-03-05,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1991,Hawaii,HI,2020-03-06,0,0,0.0,0.0,,,,,,,State,_HAWAII STATE
1992,Hawaii,HI,2020-03-07,1,0,0.14,0.0,,,,,,,State,_HAWAII STATE
1993,Hawaii,HI,2020-03-08,0,0,0.14,0.0,,,,,,,State,_HAWAII STATE
1994,Hawaii,HI,2020-03-09,1,0,0.29,0.0,,,,,,,State,_HAWAII STATE
1995,Hawaii,HI,2020-03-10,0,0,0.29,0.0,,,,,,,State,_HAWAII STATE
1996,Hawaii,HI,2020-03-11,0,0,0.29,0.0,,,,,,,State,_HAWAII STATE
1997,Hawaii,HI,2020-03-12,0,0,0.29,0.0,,,,,,,State,_HAWAII STATE
1998,Hawaii,HI,2020-03-13,0,0,0.29,0.0,,,,,,,State,_HAWAII STATE
1999,Hawaii,HI,2020-03-14,1,0,0.29,0.0,,,,,,,State,_HAWAII STATE
2000,Hawaii,HI,2020-03-15,3,0,0.71,0.0,,,,,,,State,_HAWAII STATE
2001,Hawaii,HI,2020-03-16,3,0,1.0,0.0,,,,,,,State,_HAWAII STATE
2002,Hawaii,HI,2020-03-17,3,0,1.43,0.0,,,,,,,State,_HAWAII STATE
2003,Hawaii,HI,2020-03-18,3,0,1.86,0.0,,,,,,,State,_HAWAII STATE
2004,Hawaii,HI,2020-03-19,10,0,3.29,0.0,,,,,,,State,_HAWAII STATE
2005,Hawaii,HI,2020-03-20,10,0,4.71,0.0,,,,,,,State,_HAWAII STATE
2006,Hawaii,HI,2020-03-21,10,0,6.0,0.0,,,,,,,State,_HAWAII STATE
2007,Hawaii,HI,2020-03-22,8,0,6.71,0.0,,,,,,,State,_HAWAII STATE
2008,Hawaii,HI,2020-03-23,12,0,8.0,0.0,,,,,,,State,_HAWAII STATE
2009,Hawaii,HI,2020-03-24,19,0,10.29,0.0,,,,,,,State,_HAWAII STATE
2010,Hawaii,HI,2020-03-25,17,0,12.29,0.0,,,,,,,State,_HAWAII STATE
2011,Hawaii,HI,2020-03-26,14,0,12.86,0.0,,,,,,,State,_HAWAII STATE
2012,Hawaii,HI,2020-03-27,14,0,13.43,0.0,,,,,,,State,_HAWAII STATE
2013,Hawaii,HI,2020-03-28,33,0,16.71,0.0,,,,,,,State,_HAWAII STATE
2014,Hawaii,HI,2020-03-29,22,0,18.71,0.0,,,,,,,State,_HAWAII STATE
2015,Hawaii,HI,2020-03-30,29,0,21.14,0.0,,,,,,,State,_HAWAII STATE
2016,Hawaii,HI,2020-03-31,22,1,21.57,0.14,,,,,,,State,_HAWAII STATE
2017,Hawaii,HI,2020-04-01,34,1,24.0,0.29,,,,,,,State,_HAWAII STATE
2018,Hawaii,HI,2020-04-02,27,0,25.86,0.29,,,,,,,State,_HAWAII STATE
2019,Hawaii,HI,2020-04-03,43,1,30.0,0.43,,,,,,,State,_HAWAII STATE
2020,Hawaii,HI,2020-04-04,35,0,30.29,0.43,,,,,,,State,_HAWAII STATE
2021,Hawaii,HI,2020-04-05,21,1,30.14,0.57,,,,,,,State,_HAWAII STATE
2022,Hawaii,HI,2020-04-06,16,1,28.29,0.71,,,,,,,State,_HAWAII STATE
2023,Hawaii,HI,2020-04-07,25,1,28.71,0.71,,,,,,,State,_HAWAII STATE
2024,Hawaii,HI,2020-04-08,25,0,27.43,0.57,,,,,,,State,_HAWAII STATE
2025,Hawaii,HI,2020-04-09,11,0,25.14,0.57,,,,,,,State,_HAWAII STATE
2026,Hawaii,HI,2020-04-10,23,2,22.29,0.71,,,,,,,State,_HAWAII STATE
2027,Hawaii,HI,2020-04-11,22,0,20.43,0.71,,,,,,,State,_HAWAII STATE
2028,Hawaii,HI,2020-04-12,12,1,19.14,0.71,,,,,,,State,_HAWAII STATE
2029,Hawaii,HI,2020-04-13,5,0,17.57,0.57,,,,,,,State,_HAWAII STATE
2030,Hawaii,HI,2020-04-14,13,0,15.86,0.43,,,,,,,State,_HAWAII STATE
2031,Hawaii,HI,2020-04-15,15,0,14.43,0.43,,,,,,,State,_HAWAII STATE
2032,Hawaii,HI,2020-04-16,11,0,14.43,0.43,,,,,,,State,_HAWAII STATE
2033,Hawaii,HI,2020-04-17,17,0,13.57,0.14,,,,,,,State,_HAWAII STATE
2034,Hawaii,HI,2020-04-18,21,0,13.43,0.14,,,,,,,State,_HAWAII STATE
2035,Hawaii,HI,2020-04-19,6,0,12.57,0.0,,,,,,,State,_HAWAII STATE
2036,Hawaii,HI,2020-04-20,4,0,12.43,0.0,,,,,,,State,_HAWAII STATE
2037,Hawaii,HI,2020-04-21,2,0,10.86,0.0,,,,,,,State,_HAWAII STATE
2038,Hawaii,HI,2020-04-22,6,0,9.57,0.0,,,,,,,State,_HAWAII STATE
2039,Hawaii,HI,2020-04-23,4,0,8.57,0.0,,,,,,,State,_HAWAII STATE
2040,Hawaii,HI,2020-04-24,4,0,6.71,0.0,,,,,,,State,_HAWAII STATE
2041,Hawaii,HI,2020-04-25,4,0,4.29,0.0,,,,,,,State,_HAWAII STATE
2042,Hawaii,HI,2020-04-26,2,0,3.71,0.0,,,,,,,State,_HAWAII STATE
2043,Hawaii,HI,2020-04-27,1,0,3.29,0.0,,,,,,,State,_HAWAII STATE
2044,Hawaii,HI,2020-04-28,0,0,3.0,0.0,,,,,,,State,_HAWAII STATE
2045,Hawaii,HI,2020-04-29,6,7,3.0,1.0,,,,,,,State,_HAWAII STATE
2046,Hawaii,HI,2020-04-30,5,0,3.14,1.0,,,,,,,State,_HAWAII STATE
2047,Hawaii,HI,2020-05-01,1,0,2.71,1.0,,,,,,,State,_HAWAII STATE
2048,Hawaii,HI,2020-05-02,0,0,2.14,1.0,,,,,,,State,_HAWAII STATE
2049,Hawaii,HI,2020-05-03,1,1,2.0,1.14,,,,,,,State,_HAWAII STATE
2050,Hawaii,HI,2020-05-04,0,0,1.86,1.14,,,,,,,State,_HAWAII STATE
2051,Hawaii,HI,2020-05-05,5,0,2.57,1.14,,,,,,,State,_HAWAII STATE
2052,Hawaii,HI,2020-05-06,1,0,1.86,0.14,,,,,,,State,_HAWAII STATE
2053,Hawaii,HI,2020-05-07,2,0,1.43,0.14,,,,,,,State,_HAWAII STATE
2054,Hawaii,HI,2020-05-08,0,0,1.29,0.14,,,,,,,State,_HAWAII STATE
2055,Hawaii,HI,2020-05-09,3,0,1.71,0.14,,,,,,,State,_HAWAII STATE
2056,Hawaii,HI,2020-05-10,1,0,1.71,0.0,,,,,,,State,_HAWAII STATE
2057,Hawaii,HI,2020-05-11,2,0,2.0,0.0,,,,,,,State,_HAWAII STATE
2058,Hawaii,HI,2020-05-12,1,0,1.43,0.0,,,,,,,State,_HAWAII STATE
2059,Hawaii,HI,2020-05-13,3,0,1.71,0.0,,,,,,,State,_HAWAII STATE
2060,Hawaii,HI,2020-05-14,0,0,1.43,0.0,,,,,,,State,_HAWAII STATE
2061,Hawaii,HI,2020-05-15,1,0,1.57,0.0,,,,,,,State,_HAWAII STATE
2062,Hawaii,HI,2020-05-16,0,0,1.14,0.0,,,,,,,State,_HAWAII STATE
2063,Hawaii,HI,2020-05-17,1,0,1.14,0.0,,,,,,,State,_HAWAII STATE
2064,Hawaii,HI,2020-05-18,0,0,0.86,0.0,,,,,,,State,_HAWAII STATE
2065,Hawaii,HI,2020-05-19,1,0,0.86,0.0,,,,,,,State,_HAWAII STATE
2066,Hawaii,HI,2020-05-20,1,0,0.57,0.0,,,,,,,State,_HAWAII STATE
2067,Hawaii,HI,2020-05-21,2,0,0.86,0.0,,,,,,,State,_HAWAII STATE
2068,Hawaii,HI,2020-05-22,0,0,0.71,0.0,,,,,,,State,_HAWAII STATE
2069,Hawaii,HI,2020-05-23,1,0,0.86,0.0,,,,,,,State,_HAWAII STATE
2070,Hawaii,HI,2020-05-24,0,0,0.71,0.0,,,,,,,State,_HAWAII STATE
2071,Hawaii,HI,2020-05-25,0,0,0.71,0.0,,,,,,,State,_HAWAII STATE
2072,Hawaii,HI,2020-05-26,0,0,0.57,0.0,,,,,,,State,_HAWAII STATE
2073,Hawaii,HI,2020-05-27,0,0,0.43,0.0,,,,,,,State,_HAWAII STATE
2074,Hawaii,HI,2020-05-28,3,0,0.57,0.0,,,,,,,State,_HAWAII STATE
2075,Hawaii,HI,2020-05-29,2,0,0.86,0.0,,,,,,,State,_HAWAII STATE
2076,Hawaii,HI,2020-05-30,3,0,1.14,0.0,,,,,,,State,_HAWAII STATE
2077,Hawaii,HI,2020-05-31,0,0,1.14,0.0,,,,,,,State,_HAWAII STATE
2078,Hawaii,HI,2020-06-01,0,0,1.14,0.0,,,,,,,State,_HAWAII STATE
2079,Hawaii,HI,2020-06-02,1,0,1.29,0.0,,,,,,,State,_HAWAII STATE
2080,Hawaii,HI,2020-06-03,1,0,1.43,0.0,,,,,,,State,_HAWAII STATE
2081,Hawaii,HI,2020-06-04,2,0,1.29,0.0,,,,,,,State,_HAWAII STATE
2082,Hawaii,HI,2020-06-05,9,0,2.29,0.0,,,,,,,State,_HAWAII STATE
2083,Hawaii,HI,2020-06-06,9,0,3.14,0.0,,,,,,,State,_HAWAII STATE
2084,Hawaii,HI,2020-06-07,2,0,3.43,0.0,,,,,,,State,_HAWAII STATE
2085,Hawaii,HI,2020-06-08,1,0,3.57,0.0,,,,,,,State,_HAWAII STATE
2086,Hawaii,HI,2020-06-09,6,0,4.29,0.0,,,,,,,State,_HAWAII STATE
2087,Hawaii,HI,2020-06-10,3,0,4.57,0.0,,,,,,,State,_HAWAII STATE
2088,Hawaii,HI,2020-06-11,7,0,5.29,0.0,,,,,,,State,_HAWAII STATE
2089,Hawaii,HI,2020-06-12,14,0,6.0,0.0,,,,,,,State,_HAWAII STATE
2090,Hawaii,HI,2020-06-13,17,0,7.14,0.0,,,,,,,State,_HAWAII STATE
2091,Hawaii,HI,2020-06-14,5,0,7.57,0.0,,,,,,,State,_HAWAII STATE
2092,Hawaii,HI,2020-06-15,8,0,8.57,0.0,,,,,,,State,_HAWAII STATE
2093,Hawaii,HI,2020-06-16,4,0,8.29,0.0,,,,,,,State,_HAWAII STATE
2094,Hawaii,HI,2020-06-17,4,0,8.43,0.0,,,,,,,State,_HAWAII STATE
2095,Hawaii,HI,2020-06-18,18,0,10.0,0.0,,,,,,,State,_HAWAII STATE
2096,Hawaii,HI,2020-06-19,27,0,11.86,0.0,,,,,,,State,_HAWAII STATE
2097,Hawaii,HI,2020-06-20,14,0,11.43,0.0,,,,,,,State,_HAWAII STATE
2098,Hawaii,HI,2020-06-21,11,0,12.29,0.0,,,,,,,State,_HAWAII STATE
2099,Hawaii,HI,2020-06-22,2,0,11.43,0.0,,,,,,,State,_HAWAII STATE
2100,Hawaii,HI,2020-06-23,3,0,11.29,0.0,,,,,,,State,_HAWAII STATE
2101,Hawaii,HI,2020-06-24,16,0,13.0,0.0,,,,,,,State,_HAWAII STATE
2102,Hawaii,HI,2020-06-25,15,0,12.57,0.0,,,,,,,State,_HAWAII STATE
2103,Hawaii,HI,2020-06-26,16,0,11.0,0.0,,,,,,,State,_HAWAII STATE
2104,Hawaii,HI,2020-06-27,6,1,9.86,0.14,,,,,,,State,_HAWAII STATE
2105,Hawaii,HI,2020-06-28,26,0,12.0,0.14,,,,,,,State,_HAWAII STATE
2106,Hawaii,HI,2020-06-29,2,0,12.0,0.14,,,,,,,State,_HAWAII STATE
2107,Hawaii,HI,2020-06-30,17,0,14.0,0.14,,,,,,,State,_HAWAII STATE
2108,Hawaii,HI,2020-07-01,9,0,13.0,0.14,,,,,,,State,_HAWAII STATE
2109,Hawaii,HI,2020-07-02,20,0,13.71,0.14,,,,,,,State,_HAWAII STATE
2110,Hawaii,HI,2020-07-03,45,1,17.86,0.29,,,,,,,State,_HAWAII STATE
2111,Hawaii,HI,2020-07-04,24,0,20.43,0.14,,,,,,,State,_HAWAII STATE
2112,Hawaii,HI,2020-07-05,24,0,20.14,0.14,,,,,,,State,_HAWAII STATE
2113,Hawaii,HI,2020-07-06,25,0,23.43,0.14,,,,,,,State,_HAWAII STATE
2114,Hawaii,HI,2020-07-07,41,0,26.86,0.14,,,,,,,State,_HAWAII STATE
2115,Hawaii,HI,2020-07-08,41,0,31.43,0.14,,,,,,,State,_HAWAII STATE
2116,Hawaii,HI,2020-07-09,36,0,33.71,0.14,,,,,,,State,_HAWAII STATE
2117,Hawaii,HI,2020-07-10,28,0,31.29,0.0,,,,,,,State,_HAWAII STATE
2118,Hawaii,HI,2020-07-11,42,0,33.86,0.0,,,,,,,State,_HAWAII STATE
2119,Hawaii,HI,2020-07-12,20,0,33.29,0.0,,,,,,,State,_HAWAII STATE
2120,Hawaii,HI,2020-07-13,23,3,33.0,0.43,,,,,,,State,_HAWAII STATE
2121,Hawaii,HI,2020-07-14,21,0,30.14,0.43,,,,,,,State,_HAWAII STATE
2122,Hawaii,HI,2020-07-15,28,0,28.29,0.43,,,,,,,State,_HAWAII STATE
2123,Hawaii,HI,2020-07-16,19,0,25.86,0.43,33.86,1.14,25.86,0.43,0.24,0.62,State,_HAWAII STATE
2124,Idaho,ID,2020-01-22,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2125,Idaho,ID,2020-01-23,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2126,Idaho,ID,2020-01-24,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2127,Idaho,ID,2020-01-25,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2128,Idaho,ID,2020-01-26,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2129,Idaho,ID,2020-01-27,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2130,Idaho,ID,2020-01-28,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2131,Idaho,ID,2020-01-29,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2132,Idaho,ID,2020-01-30,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2133,Idaho,ID,2020-01-31,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2134,Idaho,ID,2020-02-01,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2135,Idaho,ID,2020-02-02,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2136,Idaho,ID,2020-02-03,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2137,Idaho,ID,2020-02-04,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2138,Idaho,ID,2020-02-05,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2139,Idaho,ID,2020-02-06,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2140,Idaho,ID,2020-02-07,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2141,Idaho,ID,2020-02-08,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2142,Idaho,ID,2020-02-09,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2143,Idaho,ID,2020-02-10,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2144,Idaho,ID,2020-02-11,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2145,Idaho,ID,2020-02-12,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2146,Idaho,ID,2020-02-13,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2147,Idaho,ID,2020-02-14,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2148,Idaho,ID,2020-02-15,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2149,Idaho,ID,2020-02-16,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2150,Idaho,ID,2020-02-17,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2151,Idaho,ID,2020-02-18,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2152,Idaho,ID,2020-02-19,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2153,Idaho,ID,2020-02-20,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2154,Idaho,ID,2020-02-21,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2155,Idaho,ID,2020-02-22,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2156,Idaho,ID,2020-02-23,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2157,Idaho,ID,2020-02-24,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2158,Idaho,ID,2020-02-25,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2159,Idaho,ID,2020-02-26,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2160,Idaho,ID,2020-02-27,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2161,Idaho,ID,2020-02-28,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2162,Idaho,ID,2020-02-29,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2163,Idaho,ID,2020-03-01,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2164,Idaho,ID,2020-03-02,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2165,Idaho,ID,2020-03-03,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2166,Idaho,ID,2020-03-04,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2167,Idaho,ID,2020-03-05,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2168,Idaho,ID,2020-03-06,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2169,Idaho,ID,2020-03-07,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2170,Idaho,ID,2020-03-08,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2171,Idaho,ID,2020-03-09,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2172,Idaho,ID,2020-03-10,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2173,Idaho,ID,2020-03-11,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2174,Idaho,ID,2020-03-12,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2175,Idaho,ID,2020-03-13,0,0,0.0,0.0,,,,,,,State,_IDAHO STATE
2176,Idaho,ID,2020-03-14,4,0,0.57,0.0,,,,,,,State,_IDAHO STATE
2177,Idaho,ID,2020-03-15,0,0,0.57,0.0,,,,,,,State,_IDAHO STATE
2178,Idaho,ID,2020-03-16,0,0,0.57,0.0,,,,,,,State,_IDAHO STATE
2179,Idaho,ID,2020-03-17,3,0,1.0,0.0,,,,,,,State,_IDAHO STATE
2180,Idaho,ID,2020-03-18,6,0,1.86,0.0,,,,,,,State,_IDAHO STATE
2181,Idaho,ID,2020-03-19,12,0,3.57,0.0,,,,,,,State,_IDAHO STATE
2182,Idaho,ID,2020-03-20,8,0,4.71,0.0,,,,,,,State,_IDAHO STATE
2183,Idaho,ID,2020-03-21,10,0,5.57,0.0,,,,,,,State,_IDAHO STATE
2184,Idaho,ID,2020-03-22,4,0,6.14,0.0,,,,,,,State,_IDAHO STATE
2185,Idaho,ID,2020-03-23,5,0,6.86,0.0,,,,,,,State,_IDAHO STATE
2186,Idaho,ID,2020-03-24,23,0,9.71,0.0,,,,,,,State,_IDAHO STATE
2187,Idaho,ID,2020-03-25,49,0,15.86,0.0,,,,,,,State,_IDAHO STATE
2188,Idaho,ID,2020-03-26,67,3,23.71,0.43,,,,,,,State,_IDAHO STATE
2189,Idaho,ID,2020-03-27,44,1,28.86,0.57,,,,,,,State,_IDAHO STATE
2190,Idaho,ID,2020-03-28,32,1,32.0,0.71,,,,,,,State,_IDAHO STATE
2191,Idaho,ID,2020-03-29,49,1,38.43,0.86,,,,,,,State,_IDAHO STATE
2192,Idaho,ID,2020-03-30,105,1,52.71,1.0,,,,,,,State,_IDAHO STATE
2193,Idaho,ID,2020-03-31,110,2,65.14,1.29,,,,,,,State,_IDAHO STATE
2194,Idaho,ID,2020-04-01,143,0,78.57,1.29,,,,,,,State,_IDAHO STATE
2195,Idaho,ID,2020-04-02,230,0,101.86,0.86,,,,,,,State,_IDAHO STATE
2196,Idaho,ID,2020-04-03,122,1,113.0,0.86,,,,,,,State,_IDAHO STATE
2197,Idaho,ID,2020-04-04,65,0,117.71,0.71,,,,,,,State,_IDAHO STATE
2198,Idaho,ID,2020-04-05,24,0,114.14,0.57,,,,,,,State,_IDAHO STATE
2199,Idaho,ID,2020-04-06,69,2,109.0,0.71,,,,,,,State,_IDAHO STATE
2200,Idaho,ID,2020-04-07,41,3,99.14,0.86,,,,,,,State,_IDAHO STATE
2201,Idaho,ID,2020-04-08,22,3,81.86,1.29,,,,,,,State,_IDAHO STATE
2202,Idaho,ID,2020-04-09,121,6,66.29,2.14,,,,,,,State,_IDAHO STATE
2203,Idaho,ID,2020-04-10,43,2,55.0,2.29,,,,,,,State,_IDAHO STATE
2204,Idaho,ID,2020-04-11,11,2,47.29,2.57,,,,,,,State,_IDAHO STATE
2205,Idaho,ID,2020-04-12,18,0,46.43,2.57,,,,,,,State,_IDAHO STATE
2206,Idaho,ID,2020-04-13,28,6,40.57,3.14,,,,,,,State,_IDAHO STATE
2207,Idaho,ID,2020-04-14,11,6,36.29,3.57,,,,,,,State,_IDAHO STATE
2208,Idaho,ID,2020-04-15,123,2,50.71,3.43,,,,,,,State,_IDAHO STATE
2209,Idaho,ID,2020-04-16,22,0,36.57,2.57,,,,,,,State,_IDAHO STATE
2210,Idaho,ID,2020-04-17,46,2,37.0,2.57,,,,,,,State,_IDAHO STATE
2211,Idaho,ID,2020-04-18,13,1,37.29,2.43,,,,,,,State,_IDAHO STATE
2212,Idaho,ID,2020-04-19,4,1,35.29,2.57,,,,,,,State,_IDAHO STATE
2213,Idaho,ID,2020-04-20,64,3,40.43,2.14,,,,,,,State,_IDAHO STATE
2214,Idaho,ID,2020-04-21,30,3,43.14,1.71,,,,,,,State,_IDAHO STATE
2215,Idaho,ID,2020-04-22,34,3,30.43,1.86,,,,,,,State,_IDAHO STATE
2216,Idaho,ID,2020-04-23,31,0,31.71,1.86,,,,,,,State,_IDAHO STATE
2217,Idaho,ID,2020-04-24,33,0,29.86,1.57,,,,,,,State,_IDAHO STATE
2218,Idaho,ID,2020-04-25,21,2,31.0,1.71,,,,,,,State,_IDAHO STATE
2219,Idaho,ID,2020-04-26,8,0,31.57,1.57,,,,,,,State,_IDAHO STATE
2220,Idaho,ID,2020-04-27,24,2,25.86,1.43,,,,,,,State,_IDAHO STATE
2221,Idaho,ID,2020-04-28,34,0,26.43,1.0,,,,,,,State,_IDAHO STATE
2222,Idaho,ID,2020-04-29,31,2,26.0,0.86,,,,,,,State,_IDAHO STATE
2223,Idaho,ID,2020-04-30,31,2,26.0,1.14,,,,,,,State,_IDAHO STATE
